Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
2,Ketel One Vodka,12848.289999999999,12848.289999999999,3.1929022351575584,A
2,Jack Daniels No 7 Black,6751.77,19600.059999999998,4.870770770524501,A
2,Capt Morgan Spiced Rum,6582.51,26182.57,6.506576849928607,A
2,Jameson Irish Whiskey,6100.97,32283.54,8.022716410105815,A
2,Absolut 80 Proof,5099.26,37382.8,9.289923069641796,A
2,Crown Royal,4376.78,41759.58,10.377587703985578,A
2,Grey Goose Vodka,4251.33,46010.91,11.434077015745538,A
2,Jim Beam Traveler,4140.5599999999995,50151.47,12.463039101657671,A
2,Tito's Handmade Vodka,3883.85,54035.32,13.428206711200783,A
2,Jim Beam,3567.83,57603.15,14.314840837739194,A
2,Jose Cuervo Especial,3455.2999999999997,61058.450000000004,15.173510364434179,A
2,Makers Mark,3238.32,64296.770000000004,15.978258635694823,A
2,Johnnie Walker Red Label,3137.66,67434.43000000001,16.757992096502797,A
2,Jagermeister Liqueur,2903.56,70337.99,17.47954984573745,A
2,Fireball Cinnamon Whisky,2798.66,73136.65000000001,18.175039110802764,A
2,Baileys Irish Cream,2785.94,75922.59000000001,18.86736735471809,A
2,Kahlua,2780.69,78703.28000000001,19.558390931885192,A
2,Svedka Vodka,2748.15,81451.43000000001,20.241328060292805,A
2,Bacardi Superior Rum Trav,2730.44,84181.87000000001,20.919864112869732,A
2,Tanqueray,2694.04,86875.91,21.58935447599228,A
2,Black Velvet Canadian Whisky,2675.94,89551.85,22.25434684518285,A
2,Smirnoff 80 Proof,2566.22,92118.07,22.89207292187524,A
2,Clos du Bois Chard,2467.1,94585.17000000001,23.505166890361107,A
2,Canadian Club,2337.35,96922.52000000002,24.086016952069357,A
2,Stolichnaya,2299.75,99222.27000000002,24.657523114780783,A
2,Smirnoff Traveler,2194.7799999999997,101417.05000000002,25.202943397766234,A
2,Simi Chard,2177.03,103594.08000000002,25.74395266460291,A
2,The Glenlivet 12 Yr Single,2129.62,105723.70000000001,26.273180169433225,A
2,Bulleit Bourbon,2073.3199999999997,107797.02000000002,26.7884166765635,A
2,Dewars White Label,2047.75,109844.77000000002,27.29729883536003,A
2,Bulleit 95 Rye,2004.35,111849.12000000002,27.795395749037887,A
2,New Amsterdam Vodka,1981.57,113830.69000000003,28.287831651568204,A
2,Josh Cellars Cab Svgn Sonoma,1931.71,115762.40000000004,28.76787694760964,A
2,Three Olives Vodka,1885.9399999999998,117648.34000000004,29.236548034686056,A
2,Beefeater,1857.31,119505.65000000004,29.698104339095472,A
2,J Lohr Riverstone Chard,1811.35,121317.00000000004,30.148239218028984,A
2,Beaulieu Cab Svgn Rutherford,1649.2500000000002,122966.25000000004,30.558090957936287,A
2,Southern Comfort,1577.24,124543.49000000005,30.95004764021696,A
2,Patron Silver Tequila,1541.57,126085.06000000006,31.33314004384825,A
2,Knob Creek Bourbon,1529.8899999999999,127614.95000000006,31.713329874599673,A
2,Pinnacle Vodka,1473.98,129088.93000000005,32.07962562575236,A
2,Sebastiani Znfdl Sonoma Cnty,1458.54,130547.47000000004,32.44208441412549,A
2,Bombay Sapphire Gin,1433.48,131980.95000000004,32.79831559322042,A
2,Veuve Clicquot Brut Yellow,1429.6200000000001,133410.57000000004,33.153587531620474,A
2,Grand Marnier,1344.27,134754.84000000003,33.48764931631363,A
2,Johnnie Walker Black Label,1330.75,136085.59000000003,33.81835127349516,A
2,Crown Royal Hand Slct Barrel,1319.76,137405.35000000003,34.14632212828374,A
2,Amaretto DiSaronno,1317.18,138722.53000000003,34.47365183255605,A
2,Absolut Citron,1288.3899999999999,140010.92000000004,34.79382699288903,A
