Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
48,Jameson Irish Whiskey,10870.78,10870.78,3.970789505434021,A
48,Jack Daniels No 7 Black,8528.01,19398.79,7.085831168519502,A
48,Grey Goose Vodka,7950.37,27349.16,9.989877222281741,A
48,Capt Morgan Spiced Rum,7281.82,34630.979999999996,12.649720806317069,A
48,Ketel One Vodka,6292.62,40923.6,14.948237514196746,A
48,Absolut 80 Proof,5646.32,46569.92,17.01067905016033,A
48,Patron Silver Tequila,4104.150000000001,50674.07,18.50980935624021,A
48,Jim Beam,3956.58,54630.65,19.95503650106424,A
48,Johnnie Walker Red Label,3783.29,58413.94,21.336965693634916,A
48,Tito's Handmade Vodka,3557.6299999999997,61971.57,22.636467649172353,A
48,Baileys Irish Cream,3291.8,65263.37,23.838869398999663,A
48,Kahlua,3003.5,68266.87,24.935963285507444,A
48,Jagermeister Liqueur,2847.8,71114.67,25.976184350930072,A
48,Crown Royal,2741.07,73855.74,26.97741995588759,A
48,Southern Comfort,2692.6,76548.34000000001,27.960950836130927,A
48,Malibu Rum,2569.56,79117.90000000001,28.899538672659954,A
48,Jose Cuervo Especial,2486.97,81604.87000000001,29.807958710258845,A
48,Smirnoff Traveler,2428.65,84033.52,30.695076095798086,A
48,Fireball Cinnamon Whisky,2415.62,86449.14,31.577433989630592,A
48,Bacardi Superior Rum,2319.2599999999998,88768.4,32.424594291685544,A
48,Canadian Club,2314.27,91082.67,33.2699318874,A
48,Bacardi Superior Rum Trav,2182.78,93265.45,34.0672398925911,A
48,Stolichnaya,2107.14,95372.59,34.83691873794352,A
48,Johnnie Walker Black Label,1983.58,97356.17,35.561464598239546,A
48,Pinnacle Vodka,1949.76,99305.93,36.273656965863125,A
48,Black Velvet Canadian Whisky,1857.5700000000002,101163.5,36.95217492516403,A
48,Smirnoff 80 Proof,1839.32,103002.82,37.624026673901,A
48,Santa Margherita Pnt Grigio,1802.14,104804.96,38.282297616678136,A
48,Jack Daniels Tennessee Honey,1772.19,106577.15000000001,38.92962866869419,A
48,Svedka Vodka,1707.86,108285.01000000001,39.55346178506216,A
48,Makers Mark,1701.8,109986.81000000001,40.1750813542511,A
48,Frangelico Hazelnut Liqueur,1622.47,111609.28000000001,40.7677239106161,A
48,Amaretto DiSaronno,1586.07,113195.35000000002,41.34707057303441,A
48,Three Olives Vodka,1461.1699999999998,114656.52000000002,41.880794786168615,A
48,Tanqueray,1460.27,116116.79000000002,42.41419025467226,A
48,Platinum 7X Distilled Vodka,1459.71,117576.50000000003,42.94738117096136,A
48,Ciroc Snap Frost Vodka,1319.18,118895.68000000002,43.42924043954911,A
48,Canadian Ltd,1216.8400000000001,120112.52000000002,43.87371779092522,A
48,Grand Marnier,1202.37,121314.89000000001,44.312909659185706,A
48,Seagrams 7 Crown,1164.17,122479.06000000001,44.738148144238394,A
48,Popov Vodka,1091.16,123570.22000000002,45.13671813431725,A
48,Bombay Sapphire Gin,1066.5900000000001,124636.81000000001,45.526313395982086,A
48,Gordons London Dry,1042.16,125678.97000000002,45.90698506728655,A
48,The Glenlivet 12 Yr Single,1021.8,126700.77000000002,46.28021980450434,A
48,Dr McGillicuddy's Mentholmnt,939.84,127640.61000000002,46.623516864033384,A
48,Jim Beam Traveler,926.56,128567.17000000001,46.961963113902755,A
48,Evan Williams Black Label B,915.4799999999999,129482.65000000001,47.29636215209823,A
48,Dewars White Label Scotch,890.67,130373.32,47.62169879664489,A
48,Fleischmanns Royal Vodka,889.11,131262.43,47.946465617165266,A
48,Gilbeys London Dry,867.8000000000001,132130.22999999998,48.26344849537783,A
48,Gordons Vodka 80 Proof,857.34,132987.56999999998,48.57661063043978,A
48,Burnetts Vodka,855.72,133843.28999999998,48.88918102516675,A
48,Smirnoff Raspberry Vodka,837.83,134681.11999999997,49.195216707182,A
48,Bulleit Bourbon,833.68,135514.79999999996,49.499736511178604,A
48,Seagrams VO,809.61,136324.40999999995,49.79546422266705,A
48,Absolut Citron,804.14,137128.54999999996,50.08919389734539,A
48,Finlandia Vodka,798.86,137927.40999999995,50.38099493685782,A
48,Bacardi Twin Pack 2/750mls,779.61,138707.01999999993,50.665764493994594,A
48,Beefeater,772.6999999999999,139479.71999999994,50.948010022912385,A
48,Smirnoff Orange Vodka,754.3299999999999,140234.04999999993,51.223545508648826,A
48,Bulleit 95 Rye,750.6899999999999,140984.73999999993,51.4977514049906,A
48,Dewars White Label,745.83,141730.56999999992,51.77018208032741,A
48,Knob Creek Bourbon,738.49,142469.0599999999,52.03993166056617,A
48,New Amsterdam Vodka,715.51,143184.56999999992,52.301287294571566,A
