Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
70,Jameson Irish Whiskey,3560.64,3560.64,2.52175901019769,A
70,Jack Daniels No 7 Black,3530.45,7091.09,5.022136497827003,A
70,Capt Morgan Spiced Rum,3158.0,10249.09,7.258732995704999,A
70,Absolut 80 Proof,2182.98,12432.07,8.804789177762537,A
70,Ketel One Vodka,2171.85,14603.92,10.342962738217357,A
70,Grey Goose Vodka,2116.23,16720.15,11.841744437617091,A
70,Jose Cuervo Especial,2001.7299999999998,18721.88,13.259433578749869,A
70,Dewars White Label,1752.04,20473.920000000002,14.500284284304705,A
70,Jim Beam,1700.4199999999998,22174.34,15.704576056604164,A
70,Smirnoff 80 Proof,1527.9199999999998,23702.26,16.78669781754075,A
70,Fireball Cinnamon Whisky,1504.25,25206.51,17.852055728222506,A
70,Jagermeister Liqueur,1404.08,26610.589999999997,18.846470044479798,A
70,Kahlua,1390.34,28000.929999999997,19.831153253745057,A
70,Johnnie Walker Red Label,1283.54,29284.469999999998,20.740197290757827,A
70,Tito's Handmade Vodka,1206.48,30490.949999999997,21.594664973709012,A
70,Three Olives Vodka,1074.3899999999999,31565.339999999997,22.355582298393983,A
70,Clos du Bois Chard,1044.15,32609.489999999998,23.095082688913084,A
70,Baileys Irish Cream,970.37,33579.86,23.782329726166367,A
70,Canadian Club,969.32,34549.18,24.468833119872226,A
70,Black Velvet Canadian Whisky,961.26,35510.44,25.14962816406165,A
70,Svedka Vodka,951.1899999999999,36461.630000000005,25.823291312515284,A
70,Crown Royal,865.7,37327.33,26.436407711569423,A
70,Bombay Sapphire Gin,852.71,38180.04,27.04032417759398,A
70,New Amsterdam Vodka,811.38,38991.42,27.614969417127938,A
70,Dr McGillicuddy's Mentholmnt,808.1,39799.52,28.187291655866126,A
70,Tullamore Dew,804.79,40604.31,28.757269646850055,A
70,Bacardi Superior Rum Trav,789.55,41393.86,29.31645418291705,A
70,Makers Mark,767.71,42161.57,29.86017093319758,A
70,Stolichnaya,722.6899999999999,42884.26,30.372003081092277,A
70,Jack Daniels Tennessee Honey,699.66,43583.920000000006,30.867524647180097,A
70,Yukon Jack,666.77,44250.69,31.339752464434717,A
70,Skyy Vodka,663.77,44914.46,31.809855585839557,A
70,Malibu Rum,632.54,45547.0,32.25784062344809,A
70,Zhenka 80 Proof,609.39,46156.39,32.68943009141575,A
70,Smirnoff Citrus Vodka,574.95,46731.34,33.09662805102783,A
70,Grey Goose Glass Pack,561.9,47293.24,33.49458358369333,A
70,Smirnoff Raspberry Vodka,536.52,47829.759999999995,33.87456418946961,A
70,Evan Williams Black Label B,531.6899999999999,48361.45,34.251124034927734,A
70,Pinnacle Vodka,531.6,48893.049999999996,34.62762013951036,A
70,Bacardi Superior Rum,528.26,49421.31,35.00175074938023,A
70,Grand Marnier,527.75,49949.06,35.37552016095563,A
70,Hornitos Reposado Tequila,527.21,50476.27,35.748907127278066,A
70,Josh Cellars Cab Svgn Sonoma,523.65,50999.92,36.11977278785875,A
70,Smirnoff Traveler,521.71,51521.63,36.489264478456576,A
70,Tanqueray,509.78000000000003,52031.409999999996,36.85030696189174,A
70,Platinum 7X Distilled Vodka,501.51,52532.92,37.20549236710099,A
70,Franzia Tap Wh Znfdl Cal,498.67,53031.59,37.55866639357243,A
70,Johnnie Walker Black Label,493.85,53525.439999999995,37.90842674204521,A
70,Southern Comfort,491.62,54017.06,38.256607733269654,A
70,Seagrams VO,479.75,54496.81,38.59638201124842,A
70,Franzia Tap Chard,479.7,54976.509999999995,38.9361208776297,A
70,Knob Creek Bourbon,478.19,55454.7,39.27479031376659,A
70,Sailor Jerry Spiced Navy Rum,464.73999999999995,55919.439999999995,39.60393403017691,A
