Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
23,Tito's Handmade Vodka,7686.3,7686.3,1.3947717372570365,A
23,Capt Morgan Spiced Rum,7461.32,15147.619999999999,2.7487181430219265,A
23,Crown Royal Hand Slct Barrel,7258.679999999999,22406.3,4.065893079440347,A
23,Jack Daniels No 7 Black,6702.57,29108.87,5.282155156510836,A
23,Jameson Irish Whiskey,6371.37,35480.24,6.438317003382199,A
23,Absolut 80 Proof,6181.87,41662.11,7.560091792213908,A
23,Ketel One Vodka,5549.7,47211.81,8.567151718349418,A
23,Kahlua,5378.12,52589.93,9.543076386340104,A
23,Baileys Irish Cream,5207.69,57797.62,10.488074477540826,A
23,Grey Goose Vodka,5109.04,62906.66,11.415171337735677,A
23,Jose Cuervo Especial,4998.32,67904.98000000001,12.32217672000889,A
23,Patron Silver Tequila,4295.96,72200.94000000002,13.101730418457658,A
23,Grand Marnier,3586.23,75787.17000000001,13.752495057790403,A
23,Bacardi Superior Rum Trav,3546.0,79333.17000000001,14.395959478944073,A
23,Jim Beam,3381.31,82714.48000000001,15.00953891546159,A
23,Allens Coffee Brandy,3291.35,86005.83000000002,15.606794026167776,A
23,Three Olives Vodka,3115.24,89121.07000000002,16.172091855653044,A
23,Pinnacle Vodka,3093.66,92214.73000000003,16.733473734148888,A
23,Jim Beam Traveler,3091.56,95306.29000000002,17.294474542344556,A
23,Tanqueray,3029.77,98336.06000000003,17.844262810612676,A
23,Smirnoff 80 Proof,2885.08,101221.14000000003,18.3677953351987,A
23,Makers Mark,2865.57,104086.71000000004,18.887787535234043,A
23,Bacardi Superior Rum,2833.2599999999998,106919.97000000003,19.40191669650811,A
23,Crown Royal,2795.08,109715.05000000003,19.90911763680089,A
23,Canadian Club,2657.8,112372.85000000003,20.391407467185047,A
23,Jagermeister Liqueur,2586.04,114958.89000000003,20.86067558102606,A
23,Canadian Ltd,2307.8,117266.69000000003,21.279453694714284,A
23,The Glenlivet 12 Yr Single,2200.5,119467.19000000003,21.67876093068401,A
23,Hornitos Reposado Tequila,2108.62,121575.81000000003,22.061395433710814,A
23,Smirnoff Traveler,2014.88,123590.69000000003,22.427019684385975,A
23,Fireball Cinnamon Whisky,2011.93,125602.62000000002,22.792108622020404,A
23,Clos du Bois Chard,1945.45,127548.07000000002,23.145133962723566,A
23,Johnnie Walker Red Label,1938.6499999999999,129486.72000000002,23.496925361502345,A
23,Cointreau Liqueur,1888.5500000000002,131375.27000000002,23.839625511691224,A
23,Kendall Jackson Chard Vt RSV,1794.16,133169.43000000002,24.165197459197447,A
23,Dewars White Label,1785.8200000000002,134955.25000000003,24.489256013225834,A
23,R M Woodbridge Chard Cal,1760.43,136715.68000000002,24.808707245863044,A
23,Black Velvet Canadian Whisky,1753.65,138469.33000000002,25.12692816581683,A
23,Absolut Citron,1710.12,140179.45,25.437250042834123,A
23,MezzaCorona Pnt Grigio,1680.04,141859.49000000002,25.74211354145652,A
23,Stolichnaya,1645.25,143504.74000000002,26.040663975439337,A
23,Dr McGillicuddy's Mentholmnt,1630.05,145134.79,26.33645618629707,A
23,Bulleit Bourbon,1591.45,146726.24000000002,26.62524396211349,A
23,Stolichnaya Razberi,1557.36,148283.6,26.90784569672372,A
23,Svedka Vodka,1551.85,149835.45,27.18944757545111,A
23,Banfi Centine Mntcln Tscna,1486.32,151321.77000000002,27.459158246192544,A
23,Amaretto DiSaronno,1425.07,152746.84000000003,27.71775436651219,A
23,Bombay Sapphire Gin,1419.45,154166.29000000004,27.975330670123746,A
23,Burnetts Vodka,1410.73,155577.02000000005,28.23132462467934,A
23,David Bruce Pnt Nr Anderson,1409.5300000000002,156986.55000000005,28.48710082477768,A
23,Smirnoff Raspberry Vodka,1392.77,158379.32000000004,28.739835720956528,A
23,Ferrari-Carano Chard,1363.3799999999999,159742.70000000004,28.987237447553397,A
