Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
52,Capt Morgan Spiced Rum,2566.68,2566.68,2.5531513615653374,A
52,Allens Coffee Brandy,1781.85,4348.53,4.325609460590225,A
52,Kahlua,1328.3799999999999,5676.91,5.646987741356102,A
52,Canadian Club,1293.8200000000002,6970.73,6.933988183413727,A
52,Absolut 80 Proof,1208.37,8179.099999999999,8.135989021373545,A
52,Crown Royal,1157.6200000000001,9336.72,9.28750735602191,A
52,Canadian Ltd,1132.92,10469.64,10.41445588117682,A
52,Bacardi Superior Rum Trav,1079.3999999999999,11549.039999999999,11.488166503332144,A
52,Grey Goose Vodka,1073.62,12622.66,12.556127591120172,A
52,Jack Daniels No 7 Black,1052.57,13675.23,13.603149630736652,A
52,Jim Beam Traveler,1017.51,14692.74,14.615296467080235,A
52,Tito's Handmade Vodka,1012.4799999999999,15705.22,15.62243981590349,A
52,Tanqueray,1001.6,16706.82,16.618760511800073,A
52,Baileys Irish Cream,933.4399999999999,17640.26,17.547280470244267,A
52,Ketel One Vodka,875.6999999999999,18515.96,18.418364768763276,A
52,Pinnacle Vodka,801.5,19317.46,19.215640165888985,A
52,Jameson Irish Whiskey,798.67,20116.129999999997,20.010100479578803,A
52,Seagrams VO,746.64,20862.769999999997,20.75280503667168,A
52,Jose Cuervo Especial,726.12,21588.889999999996,21.47509775203153,A
52,Smirnoff Traveler,719.6,22308.489999999994,22.190904833468412,A
52,Kamora Coffee,707.52,23016.009999999995,22.894695587023474,A
52,Simi Chard,704.37,23720.379999999994,23.595352943821275,A
52,Gordons Vodka 80 Proof,701.46,24421.839999999993,24.293115638852836,A
52,Canadian Mist,695.5300000000001,25117.36999999999,24.984979590147717,A
52,Beefeater,625.76,25743.12999999999,25.60744129009205,A
52,Black Velvet Canadian Whisky,610.53,26353.65999999999,26.214753265397302,A
52,Gilbeys London Dry,574.04,26927.69999999999,26.785767574774773,A
52,Fireball Cinnamon Whisky,532.63,27460.32999999999,27.315590150908356,A
52,Decoy Duckhorn Chard Sonoma,519.74,27980.069999999992,27.832590668565395,A
52,Bombay Sapphire Gin,516.83,28496.899999999994,28.346696524456206,A
52,Malibu Rum,483.59,28980.489999999994,28.82773758408942,A
52,Bulleit Bourbon,443.89,29424.379999999994,29.269287897289836,A
52,Jagermeister Liqueur,435.64,29860.019999999993,29.702631695173608,A
52,Marcus James Chard,430.52,30290.539999999994,30.130882479915417,A
52,Ron Virgin White,428.67,30719.209999999992,30.55729301576804,A
52,Ron Virgin Heavy Bodied Rum,419.7,31138.909999999993,30.974780831330932,A
52,Mark West Pnt Nr Sonoma,415.58,31554.489999999994,31.38817036288116,A
52,Jenkins Vodka,398.54,31953.029999999995,31.784609710068285,A
52,Grand Marnier,391.83,32344.859999999997,32.174374424797875,A
52,Smirnoff 80 Proof,386.0,32730.859999999997,32.558339868703705,A
52,Johnnie Walker Red Label,379.87,33110.729999999996,32.93620762304699,A
52,Jim Beam,377.56,33488.28999999999,33.31177755310162,A
52,Crown Royal Regal Apple,365.86,33854.149999999994,33.67570915234356,A
52,Bacardi Superior Rum,356.63,34210.77999999999,34.03045940172214,A
52,Jack Daniels Winter Jack,351.78000000000003,34562.55999999999,34.38038521482368,A
52,Three Olives Vodka,346.80999999999995,34909.36999999999,34.72536722415264,A
52,Taylor Golden Sherry,335.76,35245.12999999999,35.05935747660296,A
52,Pinnacle Whipped Vodka,327.8,35572.92999999999,35.385429685184135,A
52,Amaretto DiSaronno,322.88,35895.80999999999,35.7066078264492,A
52,Gilbeys Vodka,314.7,36210.50999999999,36.01964908343667,A
52,Old Smuggler P E T,313.30999999999995,36523.819999999985,36.331307666934435,A
52,New Amsterdam Vodka,311.79,36835.609999999986,36.641454262155676,A
52,Ronrico Silver Rum,311.76,37147.36999999999,36.951571015503035,A
52,Old Crow,311.74,37459.109999999986,37.261667874267815,A
52,Svedka Vodka,309.80999999999995,37768.919999999984,37.569844905813056,A
52,Dr McGillicuddy's Mentholmnt,307.88,38076.79999999998,37.876102110138774,A
52,Cointreau Liqueur,302.93,38379.72999999998,38.17743540527451,A
52,Hiram Walker Coffee Brandy,299.84999999999997,38679.57999999998,38.47570493469203,A
52,The Glenlivet 12 Yr Single,292.92,38972.49999999998,38.767080991243574,A
52,Patron Silver Tequila,289.92,39262.41999999998,39.05547286040725,A
52,Knob Creek Bourbon,287.87,39550.28999999998,39.341825534855886,A
52,Seagrams 7 Crown,287.72999999999996,39838.01999999998,39.628038947226415,A
52,Franzia Tap Wh Znfdl Cal,286.81,40124.82999999998,39.913337208798,A
52,Riunite Lambrusco,284.73,40409.55999999998,40.19656643378066,A
52,Jack Daniels Bruins Glass Pk,283.90999999999997,40693.46999999999,40.47897998087731,A
52,Plymouth Gin,273.90999999999997,40967.37999999999,40.75144623668106,A
52,Seagrams Extra Dry Gin,271.84,41239.21999999999,41.02185340318717,A
52,Southern Comfort,271.82,41511.039999999986,41.292240675110705,A
52,Taaka Vodka,269.7,41780.73999999998,41.56051912128014,A
52,Almaden Chard Cal B/B,265.84999999999997,42046.58999999998,41.82496786030181,A
52,Old Overholt,265.81,42312.39999999998,42.08937681015831,A
52,Skyy Vodka,264.82,42577.21999999998,42.352800978176816,A
52,Jack Daniels Tennessee Honey,263.86,42841.07999999998,42.6152702062312,A
52,Bols Orange Curacao,263.76,43104.83999999998,42.87763996137266,A
52,Lord Calvert Canadian,259.8,43364.639999999985,43.136070589162124,A
52,Bella Sera Pinot Grigio Del,259.74,43624.37999999998,43.39444153320384,A
52,Ryans Irish Cream,257.47,43881.849999999984,43.650554442122065,A
52,Capt Morgan Silver Spicd Rum,252.89,44134.73999999998,43.90211149162814,A
52,Calico Jack Spiced Rum,246.81,44381.54999999998,44.14762058802813,A
52,Morgan Winery Twelve Clones,243.91,44625.459999999985,44.390244969953194,A
52,Franzia Tap Chard,241.85,44867.30999999998,44.630820209871914,A
52,Mumm Napa Brut Rose,239.88,45107.18999999998,44.86943583340593,A
52,Absolut Citron,239.83999999999997,45347.02999999998,45.108011667774775,A
52,Bota Box Cab Svgn,237.89,45584.91999999998,45.3446477803415,A
52,Stone Cellars Chard,231.70999999999998,45816.629999999976,45.57513646688922,A
52,Alice White Chard Ausl,229.76999999999998,46046.39999999997,45.803695378926115,A
52,Columbia Crest G E Cab Svgn,229.76999999999998,46276.16999999997,46.03225429096302,A
52,Burnetts Vodka,225.31,46501.47999999997,46.25637671108327,A
52,Cline Cashmere Red Cal,224.75,46726.22999999997,46.479942082891135,A
52,Platinum 7X Distilled Vodka,220.83,46947.05999999997,46.699608116512195,A
52,Castello Del Poggio Moscato,220.29,47167.34999999997,46.918736996403425,A
52,The Glenlivet 15Yr FrenchOak,219.96,47387.30999999997,47.13753761568199,A
52,Gentleman Jack,219.94,47607.24999999997,47.356318340377975,A
52,Fleischmanns Royal Vodka,219.78,47827.02999999997,47.57493990841327,A
52,Dewars White Label,218.52,48045.54999999997,47.79230811774565,A
52,Carlo Rossi Paisano Calif,212.81,48258.359999999964,48.0039964237498,A
52,Apothic Winemakers Red Blend,209.79000000000002,48468.149999999965,48.212680647783486,A
52,Simi Svgn Bl,209.79,48677.939999999966,48.421364871817175,A
52,Franzia Tap Merlot,207.87,48885.80999999997,48.62813921592264,A
52,Sterling Cab Svgn,206.91,49092.71999999997,48.833958620063974,A
52,Bacardi Oakheart Spiced Rum,204.68,49297.39999999997,49.037559778246994,A
52,Meiomi Pnt Nr,197.90999999999997,49495.309999999976,49.234426620224724,A
52,Yellow Tail Pnt Grigio Ausl,193.86,49689.16999999998,49.42726480922883,A
52,Smirnoff Raspberry Vodka,193.14,49882.309999999976,49.61938679325984,A
52,McClelland Islay Single Malt,189.95000000000002,50072.25999999997,49.808335591368426,A
52,19 Crimes Red,189.81,50262.06999999997,49.99714512739891,A
52,Stolichnaya,188.92,50450.98999999997,50.18506935450432,A
52,Bulleit 95 Rye,185.92,50636.90999999997,50.37000939422186,A
52,Courvoisier VS Cognac,182.79,50819.69999999997,50.551835931764735,A
52,Butter Chard,181.87,51001.56999999997,50.73274731850866,A
52,Cruzan Aged Dark Rum,180.89,51182.45999999997,50.91268387070588,A
52,Glenfiddich Solera 15-Yr RS,179.97,51362.42999999997,51.09170527210414,A
