Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
60,Jack Daniels No 7 Black,15178.1,15178.1,1.8036298732993417,A
60,Capt Morgan Spiced Rum,12177.23,27355.33,3.250663151643597,A
60,Ketel One Vodka,11529.18,38884.51,4.620687954658817,A
60,Absolut 80 Proof,10081.23,48965.740000000005,5.818651308939098,A
60,Grey Goose Vodka,9684.26,58650.00000000001,6.969442293106938,A
60,Jim Beam,9635.62,68285.62000000001,8.114453333998789,A
60,Crown Royal,8206.53,76492.15000000001,9.089644080147993,A
60,Jameson Irish Whiskey,7734.0,84226.15000000001,10.008683580487107,A
60,Tito's Handmade Vodka,7540.01,91766.16,10.904671041432533,A
60,Tanqueray,6165.59,97931.75,11.637334702267268,A
60,Makers Mark,5941.75,103873.5,12.343399216249674,A
60,Baileys Irish Cream,5903.99,109777.49,13.044976669004669,A
60,Kahlua,5460.87,115238.36,13.69389769773713,A
60,Canadian Club,5122.11,120360.47,14.302563512979175,A
60,Smirnoff 80 Proof,4917.17,125277.64,14.88687608860401,A
60,Bacardi Superior Rum Trav,4863.25,130140.89,15.464781292899874,A
60,Jose Cuervo Especial,4621.41,134762.3,16.013948391071864,A
60,Johnnie Walker Red Label,4543.92,139306.22,16.55390726957987,A
60,Bombay Sapphire Gin,4400.46,143706.68,17.076818642693688,A
60,Black Velvet Canadian Whisky,4208.76,147915.44,17.576950099565583,A
60,Canadian Ltd,4070.12,151985.56,18.060606816803784,A
60,Grand Marnier,4048.02,156033.58,18.541637367380808,A
60,Dewars White Label,3636.59,159670.16999999998,18.973777250563927,A
60,Pinnacle Vodka,3634.84,163305.00999999998,19.40570917937342,A
60,Simi Chard,3587.75,166892.75999999998,19.83204535306642,A
60,Beefeater,3525.68,170418.43999999997,20.251005682204717,A
60,Fireball Cinnamon Whisky,3515.12,173933.55999999997,20.668711155237045,A
60,Svedka Vodka,3442.57,177376.12999999998,21.07779543409435,A
60,Three Olives Vodka,3365.11,180741.23999999996,21.477675058219795,A
60,Stolichnaya,3098.7,183839.93999999997,21.84589689681571,A
60,Smirnoff Traveler,3094.28,186934.21999999997,22.21359350207939,A
60,Jagermeister Liqueur,2995.78,189929.99999999997,22.569585246884913,A
60,Patron Silver Tequila,2928.24,192858.23999999996,22.917551141179327,A
60,Clos du Bois Chard,2865.59,195723.82999999996,23.258072268898072,A
60,New Amsterdam Vodka,2796.0,198519.82999999996,23.590323942410894,A
60,Jack Daniels Tennessee Honey,2765.57,201285.39999999997,23.918959586444103,A
60,Knob Creek Bourbon,2723.15,204008.54999999996,24.242554416460713,A
60,Skyy Vodka,2712.75,206721.29999999996,24.564913403342654,A
60,Bacardi Superior Rum,2636.5099999999998,209357.80999999997,24.87821270939891,A
60,Bulleit Bourbon,2616.15,211973.95999999996,25.18909261485691,A
60,Jim Beam Traveler,2587.24,214561.19999999995,25.496537114062672,A
60,Kendall Jackson Chard Vt RSV,2560.24,217121.43999999994,25.80077317436112,A
60,Cavit Pinot Grigio,2524.72,219646.15999999995,26.100788355030396,A
60,The Glenlivet 12 Yr Single,2419.37,222065.52999999994,26.388284682407615,A
60,Johnnie Walker Black Label,2413.41,224478.93999999994,26.675072776603816,A
60,Bulleit 95 Rye,2347.12,226826.05999999994,26.953983559127213,A
60,Amaretto DiSaronno,2321.19,229147.24999999994,27.22981305198888,A
60,J Lohr Riverstone Chard,2283.91,231431.15999999995,27.501212522537053,A
60,Absolut Citron,2187.7599999999998,233618.91999999995,27.761186385643065,A
60,Kamora Coffee,2152.56,235771.47999999995,28.016977395062504,A
60,Josh Cellars Cab Svgn Sonoma,2045.63,237817.10999999996,28.26006179809828,A
60,Woodford Reserve Bourbon,2033.44,239850.54999999996,28.501697650382944,A
60,MezzaCorona Pnt Grigio,1972.84,241823.38999999996,28.736132339786746,A
60,Zhenka 80 Proof,1928.07,243751.45999999996,28.965246962157945,A
60,Hornitos Reposado Tequila,1895.05,245646.50999999995,29.190437782576566,A
60,Apothic Winemakers Red Blend,1868.13,247514.63999999996,29.41242967057353,A
60,Kris Pnt Grigio Alto Adige,1840.58,249355.21999999994,29.631147762574322,A
60,Acumen Moutainside Red Napa,1824.27,251179.48999999993,29.84792771981296,A
60,Lagavulin Single Malt 16-Yr,1775.76,252955.24999999994,30.058943181814797,A
60,Fleischmanns Royal Vodka,1738.26,254693.50999999995,30.26550247866759,A
60,New Amsterdam Gin,1729.85,256423.35999999996,30.471062406216287,A
60,Mark West Pnt Nr Sonoma,1721.27,258144.62999999995,30.67560276317888,A
60,Southern Comfort,1704.9099999999999,259849.53999999995,30.878199043825784,A
60,Seagrams VO,1700.16,261549.69999999995,31.080230876887143,A
60,Oyster Bay Svgn Bl Marlboro,1689.69,263239.38999999996,31.28101854863889,A
60,Gordons Vodka 80 Proof,1688.7,264928.08999999997,31.4816885776307,A
60,Luksusowa Potato Vodka,1657.27,266585.36,31.67862374607226,A
60,Malibu Rum,1654.95,268240.31,31.875283226429932,A
60,Banfi Centine Mntcln Tscna,1653.93,269894.24,32.07182149909555,A
60,Simi Cab Svgn,1649.97,271544.20999999996,32.26788920072142,A
60,Gentleman Jack,1643.41,273187.61999999994,32.46317737052389,A
60,Evan Williams Black Label B,1618.52,274806.13999999996,32.6555078349781,A
60,Platinum 7X Distilled Vodka,1608.3600000000001,276414.49999999994,32.84663097575459,A
60,Alamos Ridge Malbec Mendoza,1601.39,278015.88999999996,33.03692586396872,A
60,Liberty School Pnt Nr CC,1582.68,279598.56999999995,33.22499742285115,A
60,H3 Horse Heaven Hills Cab Sv,1570.69,281169.25999999995,33.411644197196594,A
60,J Lohr Seven Oaks Cab Svgn,1569.03,282738.29,33.59809371196477,A
60,Klinker Brick Old Vine Znfdl,1565.07,284303.36,33.78407265569321,A
60,Gordons London Dry,1551.89,285855.25,33.9684854059106,A
60,R M Woodbridge Chard Cal,1548.7,287403.95,34.15251908501264,A
60,Ezra Brooks,1545.06,288949.01,34.336120219017545,A
60,Banfi Chianti Clsc RSV,1538.9,290487.91000000003,34.518989353627305,A
60,Borsao Tres Picos Garnacha,1525.83,292013.74000000005,34.70030536614379,A
60,Phillips Seven Deadly Znfdl,1513.99,293527.73000000004,34.88021441878387,A
60,Cointreau Liqueur,1500.52,295028.25000000006,35.058522816902425,A
60,Smirnoff Raspberry Vodka,1495.48,296523.73000000004,35.23623230642493,A
60,14 Hands Cab Svgn Wash,1447.24,297970.97000000003,35.40820938509972,A
60,Jose Cuervo Especial Silver,1435.35,299406.32,35.57877356234457,A
60,Gilbeys London Dry,1428.35,300834.67,35.74850592209494,A
60,Seagrams 7 Crown,1427.6299999999999,302262.3,35.918152723474456,A
60,Carpineto Dogajolo Tuscan Rd,1418.58,303680.88,36.08672410366466,A
60,WhistlePig 10 Yr Old Rye,1379.81,305060.69,36.25068840324611,A
60,Schug Pnt Nr Carneros,1367.24,306427.93,36.413158996269594,A
60,Hornitos Plata Tequila,1362.95,307790.88,36.57511980400003,A
60,R M Woodbridge Pnt Grigio,1353.92,309144.8,36.73600756716258,A
60,Buehler Cab Svgn Napa,1345.3899999999999,310490.19,36.89588170129255,A
60,R M Woodbridge Cab Svgn Cal,1344.83,311835.02,37.055689290022976,A
60,The Famous Grouse,1331.5900000000001,313166.61000000004,37.2139235553781,A
60,Sailor Jerry Spiced Navy Rum,1315.57,314482.18000000005,37.37025414698156,A
60,Turning Leaf RSV Chard Cal,1306.4,315788.5800000001,37.52549505766724,A
60,Agua de Piedra Malbec Selccn,1296.82,317085.4000000001,37.679597566696174,A
