Store,Description,SalesDollars,CumulativeSales,CumulativePerc,Category
20,Capt Morgan Spiced Rum,7120.56,7120.56,2.7402636411198866,A
20,Jack Daniels No 7 Black,5520.36,12640.92,4.864709161400957,A
20,Grey Goose Vodka,5478.68,18119.6,6.973114624641306,A
20,Tito's Handmade Vodka,4768.33,22887.93,8.80815025777426,A
20,Absolut 80 Proof,4266.23,27154.16,10.449958620270314,A
20,Smirnoff 80 Proof,3218.89,30373.05,11.688710520649552,A
20,Patron Silver Tequila,3123.13,33496.18,12.890610313010091,A
20,Ketel One Vodka,2961.12,36457.3,14.030162465227463,A
20,Jameson Irish Whiskey,2860.63,39317.93,15.131042224641998,A
20,Jim Beam,2350.25,41668.18,16.035508252951853,A
20,Hornitos Reposado Tequila,2082.73,43750.91,16.83702236044756,A
20,Baileys Irish Cream,2064.03,45814.94,17.631339993215303,A
20,Crown Royal,2027.32,47842.26,18.411530214899436,A
20,Fireball Cinnamon Whisky,1993.8,49836.060000000005,19.178820659424144,A
20,Kahlua,1972.79,51808.850000000006,19.93802565293096,A
20,Pinnacle Vodka,1938.9599999999998,53747.810000000005,20.684211569429916,A
20,Three Olives Vodka,1930.82,55678.630000000005,21.42726490281199,A
20,Bacardi Superior Rum Trav,1904.9099999999999,57583.54000000001,22.160347077894528,A
20,Jagermeister Liqueur,1855.51,59439.05000000001,22.874418244872178,A
20,Jose Cuervo Especial,1716.59,61155.64000000001,23.5350276862237,A
20,Jack Daniels Tennessee Honey,1660.24,62815.880000000005,24.173951493836142,A
20,Svedka Vodka,1653.6399999999999,64469.520000000004,24.81033536919166,A
20,Skyy Vodka,1544.21,66013.73000000001,25.404606398050873,A
20,Johnnie Walker Red Label,1492.49,67506.22000000002,25.97897359413307,A
20,Smirnoff Traveler,1421.21,68927.43000000002,26.52590952184044,A
20,Smirnoff Raspberry Vodka,1382.1499999999999,70309.58000000002,27.057813668645448,A
20,Canadian Club,1379.0,71688.58000000002,27.588505575055102,A
20,Southern Comfort,1286.83,72975.41000000002,28.083726942658533,A
20,Bacardi Superior Rum,1280.27,74255.68000000002,28.576423771533868,A
20,Stolichnaya,1273.49,75529.17000000003,29.066511397272546,A
20,Grand Marnier,1206.2,76735.37000000002,29.530703259137177,A
20,1800 Reposado Gold Tequila,1094.4099999999999,77829.78000000003,29.951874056304536,A
20,J Lohr Riverstone Chard,1091.0,78920.78000000003,30.37173255513915,A
20,Dewars White Label,1089.21,80009.99000000003,30.79090219355863,A
20,New Amsterdam Vodka,1068.19,81078.18000000004,31.20198253257801,A
20,Tanqueray,1055.35,82133.53000000004,31.60812154884301,A
20,Johnnie Walker Black Label,1049.73,83183.26000000004,32.012097774307406,A
20,1800 Silver Tequila,1046.1299999999999,84229.39000000004,32.414688582177114,A
20,Platinum 7X Distilled Vodka,1041.81,85271.20000000004,32.8156168889332,A
20,Kendall Jackson Chard Vt RSV,1040.57,86311.77000000005,33.216067996295564,A
20,Amaretto DiSaronno,1034.61,87346.38000000005,33.614225467862276,A
20,Makers Mark,1027.52,88373.90000000005,34.00965443644389,A
20,Stolichnaya Razberi,987.55,89361.45000000006,34.38970142134226,A
20,Simi Chard,971.12,90332.57000000005,34.76342551427376,A
20,Dr McGillicuddy's Mentholmnt,917.34,91249.91000000005,35.116453007693515,A
20,Zhenka 80 Proof,899.1,92149.01000000005,35.46246105196684,A
20,Sterling Vintners Cltn Chard,867.13,93016.14000000006,35.7961658183229,A
20,Rumpleminze,866.09,93882.23000000005,36.12947035292938,A
20,Malibu Rum,863.0799999999999,94745.31000000006,36.46161652449141,A
20,Canadian Ltd,860.1800000000001,95605.49000000005,36.79264666521328,A
20,Cakebread Cab Svgn,844.87,96450.36000000004,37.11778493277551,A
20,Montezuma Blue Tequila Liqu,839.16,97289.52000000005,37.44072577409729,A
20,Sterling Vintners Cab Svgn C,834.3,98123.82000000005,37.76179630166624,A
20,Clos du Bois Chard,831.3000000000001,98955.12000000005,38.08171231457294,A
20,Apothic Winemakers Red Blend,819.1800000000001,99774.30000000005,38.39696408824419,A
20,Hornitos Plata Tequila,802.1,100576.40000000005,38.705642825105095,A
20,Jose Cuervo Especial Silver,797.65,101374.05000000005,39.01260903188367,A
20,Jenkins Vodka,758.15,102132.20000000004,39.304374128942754,A
20,Bombay Sapphire Gin,755.7,102887.90000000004,39.59519637236101,A
20,Beefeater,752.6999999999999,103640.60000000003,39.884864101117024,A
20,Smirnoff Citrus Vodka,710.74,104351.34000000004,40.15838401813051,A
20,Chivas Regal,709.71,105061.05000000005,40.431507551776626,A
20,Seagrams VO,701.64,105762.69000000005,40.70152544098132,A
20,The Glenlivet 12 Yr Single,692.8,106455.49000000005,40.96814136031462,A
20,Cabrito Reposado,683.62,107139.11000000004,41.23122446478145,A
20,Carpineto Dogajolo Tuscan Rd,679.32,107818.43000000005,41.49265276489908,A
20,Josh Cellars Cab Svgn Sonoma,674.55,108492.98000000005,41.75224538670374,A
20,Sailor Jerry Spiced Navy Rum,672.6,109165.58000000006,42.01108757397795,A
20,Hennessy VS Cognac,671.5999999999999,109837.18000000007,42.26954492303142,A
20,Simi Cab Svgn,658.59,110495.77000000006,42.52299552683296,A
20,J Lohr Seven Oaks Cab Svgn,654.59,111150.36000000006,42.77490677775152,A
20,Menage a Trois Red,641.16,111791.52000000006,43.02164965136546,A
20,Bacardi Twin Pack 2/750mls,639.68,112431.20000000006,43.26782296441268,A
20,Knob Creek Bourbon,636.11,113067.31000000006,43.51262240501185,A
20,Bentley's Vodka,615.3,113682.61000000006,43.74941336223727,A
20,Kraken Black Spiced Rum,610.6999999999999,114293.31000000006,43.98443406364726,A
20,Seagrams 7 Crown,591.29,114884.60000000005,44.21198505519256,A
20,Herradura Reposado #14 BtB,587.88,115472.48000000005,44.43822374840511,A
20,Gentleman Jack,587.62,116060.10000000005,44.66436238368026,A
20,Gaia Notios Red,575.64,116635.74000000005,44.885890657070874,A
20,Jenkins Rum,570.37,117206.11000000004,45.10539083303814,A
20,R M Woodbridge Chard Cal,569.53,117775.64000000004,45.324567744899994,A
20,Joseph Carr Cab Svgn Napa,559.72,118335.36000000004,45.539969393816314,A
20,Bacardi Oakheart Spiced Rum,554.98,118890.34000000004,45.7535469095663,A
20,Toasted Head Chard,553.48,119443.82000000004,45.96654716798517,A
20,Bella Sera Pinot Grigio Del,549.45,119993.27000000003,46.17799652837442,A
20,Yukon Jack,546.61,120539.88000000003,46.388352948216756,A
20,Black Velvet Canadian Whisky,545.58,121085.46000000004,46.598312984691724,A
20,Cointreau Liqueur,534.83,121620.29000000004,46.80413601029367,A
